orderid,cashier,saledate,total
10024052019B0307,emp006,2019-05-24 21:34:01,225000.0
10024052019B0307,emp006,2019-05-24 21:34:01,225000.0
10024052019B0307,emp006,2019-05-24 21:34:01,225000.0
10112052019B0204,emp011,2019-05-12 16:45:11,90000.0
10112052019B0204,emp011,2019-05-12 16:45:11,90000.0
10112052019B0205,emp011,2019-05-12 16:48:15,45000.0
10025052019B0198,emp014,2019-05-25 16:38:33,90000.0
10025052019B0198,emp014,2019-05-25 16:38:33,90000.0
10031052019B0226,emp006,2019-05-31 15:12:02,90000.0
10019052019B0100,emp008,2019-05-19 11:31:49,90000.0
10019052019B0100,emp008,2019-05-19 11:31:49,90000.0
10021052019B0024,emp012,2019-05-21 11:09:56,90000.0
10021052019B0024,emp012,2019-05-21 11:09:56,90000.0
10021052019B0025,emp012,2019-05-21 11:11:27,90000.0
10021052019B0025,emp012,2019-05-21 11:11:27,90000.0
10006052019B0204,emp002,2019-05-06 15:29:20,45000.0
10105052019B0206,emp011,2019-05-05 15:41:41,90000.0
10105052019B0206,emp011,2019-05-05 15:41:41,90000.0
10105052019B0207,emp011,2019-05-05 15:42:56,135000.0
10105052019B0207,emp011,2019-05-05 15:42:56,135000.0
10105052019B0207,emp011,2019-05-05 15:42:56,135000.0
10105052019B0159,emp011,2019-05-05 14:02:14,45000.0
10105052019B0160,emp011,2019-05-05 14:03:01,90000.0
10105052019B0158,emp011,2019-05-05 14:01:34,135000.0
10105052019B0158,emp011,2019-05-05 14:01:34,135000.0
10105052019B0158,emp011,2019-05-05 14:01:34,135000.0
10105052019B0181,emp011,2019-05-05 14:54:37,225000.0
10105052019B0181,emp011,2019-05-05 14:54:37,225000.0
10105052019B0181,emp011,2019-05-05 14:54:37,225000.0
10105052019B0181,emp011,2019-05-05 14:54:37,225000.0
10105052019B0181,emp011,2019-05-05 14:54:37,225000.0
10005052019B0266,emp006,2019-05-05 14:39:32,90000.0
10005052019B0266,emp006,2019-05-05 14:39:32,90000.0
10021052019B0199,emp006,2019-05-21 20:22:59,90000.0
10021052019B0199,emp006,2019-05-21 20:22:59,90000.0
10129052019B0011,emp010,2019-05-29 19:51:43,90000.0
10129052019B0011,emp010,2019-05-29 19:51:43,90000.0
10021052019B0143,emp006,2019-05-21 17:54:37,45000.0
10009052019B0322,emp008,2019-05-09 20:28:43,90000.0
10009052019B0322,emp008,2019-05-09 20:28:43,90000.0
10006052019B0148,emp002,2019-05-06 13:44:26,45000.0
10030052019B0199,emp008,2019-05-30 20:20:31,90000.0
10030052019B0199,emp008,2019-05-30 20:20:31,90000.0
10028052019B0003,emp012,2019-05-28 08:21:53,90000.0
10016052019B0029,emp012,2019-05-16 08:45:37,90000.0
10016052019B0029,emp012,2019-05-16 08:45:37,90000.0
10009052019B0032,emp010,2019-05-09 09:00:36,90000.0
10001052019B000F,emp008,2019-05-01 07:05:53,160000.0
10001052019B0004,emp008,2019-05-01 07:06:45,75000.0
10015052019B0186,emp014,2019-05-15 16:31:32,90000.0
10015052019B0186,emp014,2019-05-15 16:31:32,90000.0
10015052019B0173,emp014,2019-05-15 15:11:12,180000.0
10115052019B0061,emp006,2019-05-15 18:39:54,90000.0
10115052019B0061,emp006,2019-05-15 18:39:54,90000.0
10015052019B0173,emp014,2019-05-15 15:11:12,180000.0
10015052019B0173,emp014,2019-05-15 15:11:12,180000.0
10015052019B0173,emp014,2019-05-15 15:11:12,180000.0
12510052019B0034,emp006,2019-05-10 18:29:07,45000.0
10017052019B0095,emp012,2019-05-17 13:12:16,90000.0
10017052019B0095,emp012,2019-05-17 13:12:16,90000.0
10017052019B0094,emp012,2019-05-17 13:11:06,90000.0
10017052019B0094,emp012,2019-05-17 13:11:06,90000.0
10002052019B0160,emp006,2019-05-02 13:00:06,90000.0
10002052019B0160,emp006,2019-05-02 13:00:06,90000.0
10108052019B0040,emp011,2019-05-08 12:54:03,135000.0
10108052019B0040,emp011,2019-05-08 12:54:03,135000.0
10108052019B0040,emp011,2019-05-08 12:54:03,135000.0
10027052019B0060,emp011,2019-05-27 13:02:41,135000.0
10027052019B0060,emp011,2019-05-27 13:02:41,135000.0
10027052019B0060,emp011,2019-05-27 13:02:41,135000.0
10117052019B0108,emp011,2019-05-17 19:07:17,180000.0
10117052019B0108,emp011,2019-05-17 19:07:17,180000.0
10117052019B0108,emp011,2019-05-17 19:07:17,180000.0
10117052019B0108,emp011,2019-05-17 19:07:17,180000.0
10016052019B0145,emp012,2019-05-16 14:03:14,90000.0
10016052019B0145,emp012,2019-05-16 14:03:14,90000.0
10002052019B0341,emp002,2019-05-02 17:10:39,90000.0
10119052019B0107,emp006,2019-05-19 18:17:46,90000.0
10119052019B0107,emp006,2019-05-19 18:17:46,90000.0
10102052019B0044,emp011,2019-05-02 18:11:30,90000.0
10102052019B0044,emp011,2019-05-02 18:11:30,90000.0
10123052019B0034,emp004,2019-05-23 17:55:02,90000.0
10123052019B0034,emp004,2019-05-23 17:55:02,90000.0
10018052019B0267,emp010,2019-05-18 19:13:47,90000.0
10018052019B0267,emp010,2019-05-18 19:13:47,90000.0
10018052019B0265,emp010,2019-05-18 19:11:53,90000.0
10018052019B0265,emp010,2019-05-18 19:11:53,90000.0
10018052019B0266,emp010,2019-05-18 19:12:52,90000.0
10018052019B0266,emp010,2019-05-18 19:12:52,90000.0
10116052019B0064,emp004,2019-05-16 18:05:33,90000.0
10102052019B0062,emp011,2019-05-02 18:47:17,90000.0
10102052019B0062,emp011,2019-05-02 18:47:17,90000.0
10105052019B0002,emp014,2019-05-05 18:38:07,90000.0
10105052019B0002,emp014,2019-05-05 18:38:07,90000.0
10015052019B0217,emp015,2019-05-15 19:05:23,90000.0
10015052019B0217,emp015,2019-05-15 19:05:23,90000.0
10129052019B0158,emp007,2019-05-29 19:22:40,90000.0
10129052019B0158,emp007,2019-05-29 19:22:40,90000.0
10012052019B0157,emp002,2019-05-12 14:06:48,90000.0
10012052019B0157,emp002,2019-05-12 14:06:48,90000.0
10113052019B0066,emp012,2019-05-13 17:33:04,90000.0
10113052019B0066,emp012,2019-05-13 17:33:04,90000.0
10016052019B0172,emp012,2019-05-16 14:42:37,90000.0
10016052019B0173,emp012,2019-05-16 14:43:43,90000.0
10016052019B0172,emp012,2019-05-16 14:42:37,90000.0
10013052019B0162,emp014,2019-05-13 19:08:10,315000.0
10013052019B0162,emp014,2019-05-13 19:08:10,315000.0
10013052019B0162,emp014,2019-05-13 19:08:10,315000.0
10013052019B0162,emp014,2019-05-13 19:08:10,315000.0
10013052019B0162,emp014,2019-05-13 19:08:10,315000.0
10013052019B0162,emp014,2019-05-13 19:08:10,315000.0
10013052019B0162,emp014,2019-05-13 19:08:10,315000.0
10129052019B0190,emp007,2019-05-29 21:25:35,225000.0
10129052019B0190,emp007,2019-05-29 21:25:35,225000.0
10129052019B0190,emp007,2019-05-29 21:25:35,225000.0
10129052019B0190,emp007,2019-05-29 21:25:35,225000.0
10129052019B0190,emp007,2019-05-29 21:25:35,225000.0
10010052019B0237,emp014,2019-05-10 20:51:41,90000.0
10010052019B0237,emp014,2019-05-10 20:51:41,90000.0
10105052019B0285,emp002,2019-05-05 18:04:51,90000.0
10124052019B0004,emp012,2019-05-24 19:30:13,90000.0
10124052019B0004,emp012,2019-05-24 19:30:13,90000.0
10013052019B0256,emp014,2019-05-13 22:06:59,90000.0
10102052019B0071,emp011,2019-05-02 19:09:13,90000.0
10102052019B0071,emp011,2019-05-02 19:09:13,90000.0
10018052019B0286,emp010,2019-05-18 19:45:16,90000.0
10018052019B0285,emp010,2019-05-18 19:43:20,90000.0
10018052019B0285,emp010,2019-05-18 19:43:20,90000.0
10018052019B0287,emp010,2019-05-18 19:46:11,90000.0
10018052019B0287,emp010,2019-05-18 19:46:11,90000.0
10018052019B0286,emp010,2019-05-18 19:45:16,90000.0
10016052019B0239,emp006,2019-05-16 17:55:01,270000.0
10016052019B0239,emp006,2019-05-16 17:55:01,270000.0
10016052019B0239,emp006,2019-05-16 17:55:01,270000.0
10016052019B0239,emp006,2019-05-16 17:55:01,270000.0
10016052019B0239,emp006,2019-05-16 17:55:01,270000.0
10016052019B0239,emp006,2019-05-16 17:55:01,270000.0
10013052019B0118,emp014,2019-05-13 17:53:58,90000.0
10013052019B0118,emp014,2019-05-13 17:53:58,90000.0
10002052019B0026,emp006,2019-05-02 09:15:06,90000.0
10002052019B0026,emp006,2019-05-02 09:15:06,90000.0
10014052019B0174,emp008,2019-05-14 18:47:46,180000.0
10014052019B0174,emp008,2019-05-14 18:47:46,180000.0
10014052019B0174,emp008,2019-05-14 18:47:46,180000.0
10014052019B0174,emp008,2019-05-14 18:47:46,180000.0
10117052019B0044,emp011,2019-05-17 15:56:09,90000.0
10115052019B0079,emp006,2019-05-15 19:19:18,135000.0
10115052019B0079,emp006,2019-05-15 19:19:18,135000.0
10115052019B0079,emp006,2019-05-15 19:19:18,135000.0
10105052019B0099,emp011,2019-05-05 11:48:03,135000.0
10105052019B0099,emp011,2019-05-05 11:48:03,135000.0
10105052019B0099,emp011,2019-05-05 11:48:03,135000.0
10006052019B0203,emp002,2019-05-06 15:27:52,180000.0
10006052019B0203,emp002,2019-05-06 15:27:52,180000.0
10006052019B0203,emp002,2019-05-06 15:27:52,180000.0
10006052019B0203,emp002,2019-05-06 15:27:52,180000.0
10013052019B0057,emp002,2019-05-13 12:57:50,90000.0
10013052019B0057,emp002,2019-05-13 12:57:50,90000.0
10113052019B0090,emp012,2019-05-13 19:12:51,90000.0
10113052019B0090,emp012,2019-05-13 19:12:51,90000.0
10113052019B0089,emp012,2019-05-13 19:10:55,90000.0
10113052019B0089,emp012,2019-05-13 19:10:55,90000.0
10113052019B0091,emp012,2019-05-13 19:14:21,90000.0
10113052019B0091,emp012,2019-05-13 19:14:21,90000.0
10113052019B0092,emp012,2019-05-13 19:16:08,90000.0
10125052019B0234,emp011,2019-05-25 20:31:49,90000.0
10125052019B0234,emp011,2019-05-25 20:31:49,90000.0
10025052019B0019,emp006,2019-05-25 08:45:49,90000.0
10025052019B0019,emp006,2019-05-25 08:45:49,90000.0
10022052019B0177,emp011,2019-05-22 20:46:03,90000.0
10026052019B0083,emp011,2019-05-26 10:55:08,90000.0
10127052019B0003,emp004,2019-05-27 18:11:36,90000.0
10127052019B0003,emp004,2019-05-27 18:11:36,90000.0
10031052019B0325,emp005,2019-05-31 18:50:11,90000.0
10017052019B0046,emp012,2019-05-17 10:57:38,90000.0
10017052019B0046,emp012,2019-05-17 10:57:38,90000.0
10114052019B0064,emp005,2019-05-14 18:26:14,90000.0
10114052019B0064,emp005,2019-05-14 18:26:14,90000.0
10002052019B0281,emp002,2019-05-02 15:41:59,90000.0
10002052019B0281,emp002,2019-05-02 15:41:59,90000.0
10005052019B0361,emp006,2019-05-05 17:17:02,90000.0
10005052019B0361,emp006,2019-05-05 17:17:02,90000.0
10126052019B0006,emp002,2019-05-26 10:30:21,90000.0
10126052019B0006,emp002,2019-05-26 10:30:21,90000.0
10131052019B0073,emp011,2019-05-31 17:08:53,90000.0
10131052019B0073,emp011,2019-05-31 17:08:53,90000.0
10015052019B0200,emp015,2019-05-15 17:33:16,90000.0
10108052019B0030,emp011,2019-05-08 12:37:51,90000.0
10108052019B0030,emp011,2019-05-08 12:37:51,90000.0
10112052019B0170,emp011,2019-05-12 15:38:52,135000.0
10112052019B0170,emp011,2019-05-12 15:38:52,135000.0
10112052019B0170,emp011,2019-05-12 15:38:52,135000.0
10006052019B0267,emp007,2019-05-06 18:51:58,90000.0
10006052019B0267,emp007,2019-05-06 18:51:58,90000.0
10006052019B0268,emp007,2019-05-06 18:52:27,45000.0
10012052019B0110,emp002,2019-05-12 12:37:35,90000.0
10012052019B0110,emp002,2019-05-12 12:37:35,90000.0
10005052019B0047,emp004,2019-05-05 09:24:42,45000.0
10014052019B0061,emp004,2019-05-14 12:01:36,90000.0
10014052019B0061,emp004,2019-05-14 12:01:36,90000.0
10014052019B0060,emp004,2019-05-14 12:00:38,90000.0
10014052019B0060,emp004,2019-05-14 12:00:38,90000.0
10012052019B0325,emp014,2019-05-12 19:26:45,180000.0
10012052019B0325,emp014,2019-05-12 19:26:45,180000.0
10012052019B0325,emp014,2019-05-12 19:26:45,180000.0
10012052019B0325,emp014,2019-05-12 19:26:45,180000.0
10018052019B0062,emp006,2019-05-18 10:20:09,45000.0
10122052019B0047,emp007,2019-05-22 19:07:57,90000.0
10122052019B0047,emp007,2019-05-22 19:07:57,90000.0
10126052019B0221,emp010,2019-05-26 19:38:07,90000.0
10126052019B0221,emp010,2019-05-26 19:38:07,90000.0
10126052019B0223,emp010,2019-05-26 19:39:47,90000.0
10126052019B0223,emp010,2019-05-26 19:39:47,90000.0
10118052019B0054,emp011,2019-05-18 14:39:02,45000.0
10118052019B0052,emp011,2019-05-18 14:35:47,90000.0
10118052019B0052,emp011,2019-05-18 14:35:47,90000.0
10118052019B0053,emp011,2019-05-18 14:37:44,90000.0
10118052019B0053,emp011,2019-05-18 14:37:44,90000.0
10118052019B0051,emp011,2019-05-18 14:34:03,90000.0
10118052019B0051,emp011,2019-05-18 14:34:03,90000.0
10008052019B0037,emp012,2019-05-08 10:19:28,90000.0
10101052019B0132,emp006,2019-05-01 13:27:32,150000.0
10101052019B0132,emp006,2019-05-01 13:27:32,150000.0
10101052019B0133,emp006,2019-05-01 13:28:56,225000.0
10101052019B0133,emp006,2019-05-01 13:28:56,225000.0
10101052019B0133,emp006,2019-05-01 13:28:56,225000.0
10011052019B0068,emp012,2019-05-11 10:33:50,90000.0
10011052019B0068,emp012,2019-05-11 10:33:50,90000.0
10005052019B0458,emp007,2019-05-05 22:28:57,45000.0
10123052019B0082,emp004,2019-05-23 20:30:09,45000.0
10029052019B0021,emp011,2019-05-29 17:29:23,90000.0
10029052019B0021,emp011,2019-05-29 17:29:23,90000.0
10011052019B0112,emp012,2019-05-11 12:00:42,540000.0
10011052019B0112,emp012,2019-05-11 12:00:42,540000.0
10011052019B0112,emp012,2019-05-11 12:00:42,540000.0
10011052019B0112,emp012,2019-05-11 12:00:42,540000.0
10011052019B0112,emp012,2019-05-11 12:00:42,540000.0
10011052019B0112,emp012,2019-05-11 12:00:42,540000.0
10011052019B0111,emp012,2019-05-11 11:59:52,90000.0
10011052019B0111,emp012,2019-05-11 11:59:52,90000.0
10011052019B0112,emp012,2019-05-11 12:00:42,540000.0
10011052019B0112,emp012,2019-05-11 12:00:42,540000.0
10011052019B0112,emp012,2019-05-11 12:00:42,540000.0
10011052019B0112,emp012,2019-05-11 12:00:42,540000.0
10011052019B0112,emp012,2019-05-11 12:00:42,540000.0
10011052019B0112,emp012,2019-05-11 12:00:42,540000.0
10116052019B0018,emp004,2019-05-16 15:47:11,90000.0
10116052019B0018,emp004,2019-05-16 15:47:11,90000.0
10116052019B0017,emp004,2019-05-16 15:44:37,180000.0
10116052019B0017,emp004,2019-05-16 15:44:37,180000.0
10116052019B0017,emp004,2019-05-16 15:44:37,180000.0
10116052019B0017,emp004,2019-05-16 15:44:37,180000.0
10012052019B0251,emp014,2019-05-12 16:56:54,90000.0
10024052019B0086,emp005,2019-05-24 12:44:45,90000.0
10024052019B0086,emp005,2019-05-24 12:44:45,90000.0
10024052019B0087,emp005,2019-05-24 12:45:39,90000.0
10024052019B0087,emp005,2019-05-24 12:45:39,90000.0
10124052019B0082,emp011,2019-05-24 19:07:18,90000.0
10124052019B0082,emp011,2019-05-24 19:07:18,90000.0
10030052019B0050,emp001,2019-05-30 10:58:39,90000.0
10030052019B0050,emp001,2019-05-30 10:58:39,90000.0
10112052019B0360,emp009,2019-05-12 19:54:09,90000.0
10112052019B0360,emp009,2019-05-12 19:54:09,90000.0
10012052019B0302,emp014,2019-05-12 18:47:38,90000.0
10012052019B0302,emp014,2019-05-12 18:47:38,90000.0
10016052019B0333,emp006,2019-05-16 20:39:01,90000.0
10016052019B0333,emp006,2019-05-16 20:39:01,90000.0
10128052019B0128,emp005,2019-05-28 19:33:41,90000.0
10128052019B0128,emp005,2019-05-28 19:33:41,90000.0
10028052019B0040,emp012,2019-05-28 11:12:42,180000.0
10028052019B0040,emp012,2019-05-28 11:12:42,180000.0
10028052019B0040,emp012,2019-05-28 11:12:42,180000.0
10028052019B0040,emp012,2019-05-28 11:12:42,180000.0
10009052019B0269,emp008,2019-05-09 18:18:29,90000.0
10009052019B0269,emp008,2019-05-09 18:18:29,90000.0
10009052019B0271,emp008,2019-05-09 18:22:20,135000.0
10009052019B0271,emp008,2019-05-09 18:22:20,135000.0
10009052019B0271,emp008,2019-05-09 18:22:20,135000.0
10009052019B0275,emp008,2019-05-09 18:29:43,45000.0
10009052019B0273,emp008,2019-05-09 18:26:51,315000.0
10009052019B0273,emp008,2019-05-09 18:26:51,315000.0
10009052019B0273,emp008,2019-05-09 18:26:51,315000.0
10009052019B0273,emp008,2019-05-09 18:26:51,315000.0
10009052019B0273,emp008,2019-05-09 18:26:51,315000.0
10009052019B0273,emp008,2019-05-09 18:26:51,315000.0
10009052019B0273,emp008,2019-05-09 18:26:51,315000.0
10009052019B0274,emp008,2019-05-09 18:29:06,90000.0
10009052019B0274,emp008,2019-05-09 18:29:06,90000.0
10009052019B0276,emp008,2019-05-09 18:31:24,90000.0
10009052019B0276,emp008,2019-05-09 18:31:24,90000.0
10009052019B0272,emp008,2019-05-09 18:23:44,90000.0
10009052019B0272,emp008,2019-05-09 18:23:44,90000.0
10005052019B0142,emp006,2019-05-05 12:02:56,90000.0
10005052019B0142,emp006,2019-05-05 12:02:56,90000.0
10017052019B0042,emp012,2019-05-17 10:45:11,90000.0
10017052019B0042,emp012,2019-05-17 10:45:11,90000.0
10002052019B0091,emp006,2019-05-02 10:57:17,45000.0
10105052019B0298,emp011,2019-05-05 18:34:44,90000.0
10105052019B0298,emp011,2019-05-05 18:34:44,90000.0
10011052019B0082,emp012,2019-05-11 10:51:18,90000.0
10011052019B0082,emp012,2019-05-11 10:51:18,90000.0
12518052019B0054,emp014,2019-05-18 21:59:48,135000.0
12518052019B0054,emp014,2019-05-18 21:59:48,135000.0
12518052019B0054,emp014,2019-05-18 21:59:48,135000.0
10120052019B0006,emp008,2019-05-20 20:03:29,135000.0
10120052019B0006,emp008,2019-05-20 20:03:29,135000.0
10120052019B0006,emp008,2019-05-20 20:03:29,135000.0
10002052019B0307,emp002,2019-05-02 16:17:43,90000.0
10002052019B0307,emp002,2019-05-02 16:17:43,90000.0
10125052019B0214,emp011,2019-05-25 19:49:34,90000.0
10125052019B0214,emp011,2019-05-25 19:49:34,90000.0
10009052019B0250,emp008,2019-05-09 17:41:35,90000.0
10009052019B0250,emp008,2019-05-09 17:41:35,90000.0
10011052019B0039,emp012,2019-05-11 09:15:52,90000.0
10011052019B0039,emp012,2019-05-11 09:15:52,90000.0
10011052019B0040,emp012,2019-05-11 09:18:02,225000.0
10011052019B0040,emp012,2019-05-11 09:18:02,225000.0
10011052019B0040,emp012,2019-05-11 09:18:02,225000.0
10011052019B0040,emp012,2019-05-11 09:18:02,225000.0
10011052019B0040,emp012,2019-05-11 09:18:02,225000.0
10014052019B0181,emp008,2019-05-14 19:06:03,90000.0
10014052019B0181,emp008,2019-05-14 19:06:03,90000.0
10112052019B0078,emp011,2019-05-12 13:26:47,135000.0
10112052019B0078,emp011,2019-05-12 13:26:47,135000.0
10112052019B0078,emp011,2019-05-12 13:26:47,135000.0
10109052019B0112,emp006,2019-05-09 18:17:05,90000.0
10109052019B0112,emp006,2019-05-09 18:17:05,90000.0
10129052019B0122,emp007,2019-05-29 16:25:01,135000.0
10129052019B0122,emp007,2019-05-29 16:25:01,135000.0
10129052019B0122,emp007,2019-05-29 16:25:01,135000.0
10015052019B0058,emp014,2019-05-15 10:50:28,90000.0
10015052019B0058,emp014,2019-05-15 10:50:28,90000.0
10014052019B0210,emp008,2019-05-14 19:39:05,90000.0
10014052019B0210,emp008,2019-05-14 19:39:05,90000.0
10012052019B0047,emp002,2019-05-12 10:28:03,90000.0
10012052019B0047,emp002,2019-05-12 10:28:03,90000.0
10012052019B0046,emp002,2019-05-12 10:26:37,90000.0
10012052019B0046,emp002,2019-05-12 10:26:37,90000.0
10012052019B0048,emp002,2019-05-12 10:29:42,135000.0
10012052019B0048,emp002,2019-05-12 10:29:42,135000.0
10012052019B0048,emp002,2019-05-12 10:29:42,135000.0
12506052019B0025,emp011,2019-05-06 18:56:54,90000.0
12506052019B0025,emp011,2019-05-06 18:56:54,90000.0
10015052019B0183,emp014,2019-05-15 16:24:17,90000.0
10015052019B0183,emp014,2019-05-15 16:24:17,90000.0
10024052019B0174,emp006,2019-05-24 16:14:28,90000.0
10024052019B0174,emp006,2019-05-24 16:14:28,90000.0
10031052019B0217,emp006,2019-05-31 14:56:42,90000.0
10031052019B0217,emp006,2019-05-31 14:56:42,90000.0
10102052019B0099,emp011,2019-05-02 20:57:24,90000.0
10102052019B0099,emp011,2019-05-02 20:57:24,90000.0
10105052019B0011,emp011,2019-05-05 09:21:48,90000.0
10105052019B0011,emp011,2019-05-05 09:21:48,90000.0
10031052019B0390,emp005,2019-05-31 21:35:30,90000.0
10031052019B0390,emp005,2019-05-31 21:35:30,90000.0
10026052019B0191,emp006,2019-05-26 14:41:15,135000.0
10026052019B0191,emp006,2019-05-26 14:41:15,135000.0
10026052019B0191,emp006,2019-05-26 14:41:15,135000.0
10125052019B0034,emp011,2019-05-25 15:07:01,90000.0
10125052019B0034,emp011,2019-05-25 15:07:01,90000.0
10119052019B0180,emp005,2019-05-19 20:21:11,90000.0
10119052019B0180,emp005,2019-05-19 20:21:11,90000.0
10028052019B0161,emp007,2019-05-28 19:59:30,90000.0
10028052019B0161,emp007,2019-05-28 19:59:30,90000.0
10112052019B0180,emp011,2019-05-12 16:10:52,180000.0
10112052019B0180,emp011,2019-05-12 16:10:52,180000.0
10112052019B0180,emp011,2019-05-12 16:10:52,180000.0
10112052019B0180,emp011,2019-05-12 16:10:52,180000.0
10105052019B0124,emp011,2019-05-05 12:43:51,90000.0
10105052019B0124,emp011,2019-05-05 12:43:51,90000.0
10131052019B0213,emp011,2019-05-31 20:41:01,45000.0
10102052019B0110,emp011,2019-05-02 21:50:52,90000.0
10102052019B0110,emp011,2019-05-02 21:50:52,90000.0
10005052019B0391,emp007,2019-05-05 18:36:20,90000.0
10005052019B0391,emp007,2019-05-05 18:36:20,90000.0
10022052019B0103,emp004,2019-05-22 15:41:53,90000.0
10022052019B0103,emp004,2019-05-22 15:41:53,90000.0
10129052019B0147,emp007,2019-05-29 18:56:58,90000.0
10129052019B0147,emp007,2019-05-29 18:56:58,90000.0
12511052019B0098,emp007,2019-05-11 20:15:48,90000.0
10111052019B0178,emp002,2019-05-11 16:09:51,90000.0
10111052019B0178,emp002,2019-05-11 16:09:51,90000.0
10014052019B0158,emp008,2019-05-14 17:23:59,45000.0
10119052019B0094,emp006,2019-05-19 17:53:41,90000.0
10119052019B0094,emp006,2019-05-19 17:53:41,90000.0
10027052019B0133,emp011,2019-05-27 15:47:49,90000.0
10031052019B0133,emp006,2019-05-31 13:11:51,90000.0
10025052019B0278,emp014,2019-05-25 19:52:22,90000.0
10025052019B0278,emp014,2019-05-25 19:52:22,90000.0
10111052019B0152,emp002,2019-05-11 15:07:14,180000.0
10111052019B0152,emp002,2019-05-11 15:07:14,180000.0
10111052019B0152,emp002,2019-05-11 15:07:14,180000.0
10111052019B0152,emp002,2019-05-11 15:07:14,180000.0
10016052019B0115,emp012,2019-05-16 13:00:46,90000.0
10016052019B0115,emp012,2019-05-16 13:00:46,90000.0
10016052019B0116,emp012,2019-05-16 13:01:55,90000.0
10016052019B0116,emp012,2019-05-16 13:01:55,90000.0
10010052019B0207,emp014,2019-05-10 19:31:55,405000.0
10010052019B0207,emp014,2019-05-10 19:31:55,405000.0
10010052019B0207,emp014,2019-05-10 19:31:55,405000.0
10010052019B0207,emp014,2019-05-10 19:31:55,405000.0
10010052019B0207,emp014,2019-05-10 19:31:55,405000.0
10010052019B0207,emp014,2019-05-10 19:31:55,405000.0
10010052019B0207,emp014,2019-05-10 19:31:55,405000.0
10010052019B0207,emp014,2019-05-10 19:31:55,405000.0
10010052019B0207,emp014,2019-05-10 19:31:55,405000.0
10118052019B0163,emp001,2019-05-18 19:23:09,90000.0
10118052019B0163,emp001,2019-05-18 19:23:09,90000.0
12511052019B0026,emp011,2019-05-11 14:53:25,90000.0
12511052019B0026,emp011,2019-05-11 14:53:25,90000.0
12511052019B0027,emp011,2019-05-11 14:54:07,90000.0
12511052019B0025,emp011,2019-05-11 14:51:53,135000.0
12511052019B0025,emp011,2019-05-11 14:51:53,135000.0
12511052019B0025,emp011,2019-05-11 14:51:53,135000.0
12511052019B0024,emp011,2019-05-11 14:42:33,90000.0
12511052019B0024,emp011,2019-05-11 14:42:33,90000.0
10120052019B0044,emp014,2019-05-20 15:52:38,135000.0
10120052019B0044,emp014,2019-05-20 15:52:38,135000.0
10120052019B0044,emp014,2019-05-20 15:52:38,135000.0
10108052019B0117,emp011,2019-05-08 15:37:30,90000.0
10108052019B0117,emp011,2019-05-08 15:37:30,90000.0
10117052019B0114,emp011,2019-05-17 19:12:55,90000.0
10117052019B0114,emp011,2019-05-17 19:12:55,90000.0
10117052019B0115,emp011,2019-05-17 19:15:28,180000.0
10117052019B0115,emp011,2019-05-17 19:15:28,180000.0
10117052019B0115,emp011,2019-05-17 19:15:28,180000.0
10117052019B0115,emp011,2019-05-17 19:15:28,180000.0
10026052019B0021,emp011,2019-05-26 08:53:55,90000.0
10026052019B0021,emp011,2019-05-26 08:53:55,90000.0
10116052019B0012,emp004,2019-05-16 15:26:26,90000.0
10116052019B0012,emp004,2019-05-16 15:26:26,90000.0
10105052019B0008,emp011,2019-05-05 09:19:20,90000.0
10105052019B0008,emp011,2019-05-05 09:19:20,90000.0
12530052019B0064,emp011,2019-05-30 22:19:20,90000.0
12530052019B0064,emp011,2019-05-30 22:19:20,90000.0
12530052019B0063,emp011,2019-05-30 22:14:50,90000.0
12530052019B0063,emp011,2019-05-30 22:14:50,90000.0
10123052019B0071,emp004,2019-05-23 19:59:30,90000.0
10105052019B0129,emp011,2019-05-05 12:58:32,90000.0
10105052019B0129,emp011,2019-05-05 12:58:32,90000.0
10011052019B0065,emp012,2019-05-11 10:30:14,90000.0
12506052019B0039,emp011,2019-05-06 19:55:49,90000.0
12506052019B0039,emp011,2019-05-06 19:55:49,90000.0
10006052019B0283,emp007,2019-05-06 19:14:22,45000.0
10026052019B0342,emp007,2019-05-26 21:16:50,90000.0
10026052019B0342,emp007,2019-05-26 21:16:50,90000.0
12511052019B0002,emp011,2019-05-11 14:07:14,135000.0
12511052019B0002,emp011,2019-05-11 14:07:14,135000.0
12511052019B0002,emp011,2019-05-11 14:07:14,135000.0
10124052019B0101,emp014,2019-05-24 19:34:26,180000.0
10124052019B0101,emp014,2019-05-24 19:34:26,180000.0
10124052019B0101,emp014,2019-05-24 19:34:26,180000.0
10124052019B0101,emp014,2019-05-24 19:34:26,180000.0
12530052019B0003,emp011,2019-05-30 16:43:19,225000.0
12530052019B0003,emp011,2019-05-30 16:43:19,225000.0
12530052019B0003,emp011,2019-05-30 16:43:19,225000.0
12530052019B0003,emp011,2019-05-30 16:43:19,225000.0
12530052019B0003,emp011,2019-05-30 16:43:19,225000.0
10015052019B0211,emp015,2019-05-15 18:32:27,90000.0
10015052019B0211,emp015,2019-05-15 18:32:27,90000.0
10007052019B0113,emp012,2019-05-07 13:22:59,90000.0
10007052019B0113,emp012,2019-05-07 13:22:59,90000.0
10102052019B0002,emp012,2019-05-02 18:03:03,90000.0
10102052019B0002,emp012,2019-05-02 18:03:03,90000.0
10117052019B0065,emp011,2019-05-17 17:40:49,90000.0
10117052019B0065,emp011,2019-05-17 17:40:49,90000.0
